id,doi,title,display_name,relevance_score,publication_year,publication_date,language,type,indexed_in,institutions,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,apc_list,apc_paid,fwci,has_fulltext,cited_by_count,is_retracted,is_paratext,is_xpac,locations_count,referenced_works_count,referenced_works,related_works,updated_date,created_date,ids.openalex,ids.doi,ids.mag,ids.pmid,primary_location.id,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,primary_location.raw_source_name,primary_location.raw_type,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.id,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,best_oa_location.raw_source_name,best_oa_location.raw_type,has_content.grobid_xml,has_content.pdf,apc_list.value,apc_list.currency,apc_list.value_usd,apc_paid.value,apc_paid.currency,apc_paid.value_usd,best_oa_location,citation_normalized_percentile,cited_by_percentile_year,primary_location.source,primary_topic,best_oa_location.source,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,mesh.descriptor_ui,mesh.descriptor_name,mesh.qualifier_ui,mesh.qualifier_name,mesh.is_major_topic,locations.id,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.raw_source_name,locations.raw_type,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,awards.id,awards.display_name,awards.funder_award_id,awards.funder_id,awards.funder_display_name,funders.id,funders.display_name,funders.ror,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W2769210209,https://doi.org/10.1073/pnas.1719367115,"Automatically identifying, counting, and describing wild animals in camera-trap images with deep learning","Automatically identifying, counting, and describing wild animals in camera-trap images with deep learning",1560.52,2018,2018-06-05,en,article,crossref|pubmed,,2,7,https://openalex.org/A5112191507,https://openalex.org/I12834331|https://openalex.org/I2946016260,,,63.38393481,True,1072,False,False,False,5,80,https://openalex.org/W2413367505|https://openalex.org/W2010851696|https://openalex.org/W2135744490|https://openalex.org/W2120254851|https://openalex.org/W2002833452|https://openalex.org/W2089781772|https://openalex.org/W1991779457|https://openalex.org/W2546994636|https://openalex.org/W2755840324|https://openalex.org/W2493321289|https://openalex.org/W2791057756|https://openalex.org/W2344337985|https://openalex.org/W2138178898|https://openalex.org/W2919115771|https://openalex.org/W1521436688|https://openalex.org/W183625566|https://openalex.org/W2160815625|https://openalex.org/W2157331557|https://openalex.org/W2145339207|https://openalex.org/W2126194992|https://openalex.org/W2163922914|https://openalex.org/W2103061399|https://openalex.org/W2788426287|https://openalex.org/W2792802628|https://openalex.org/W6639619044|https://openalex.org/W2107034620|https://openalex.org/W4239943352|https://openalex.org/W2963686699|https://openalex.org/W2519281173|https://openalex.org/W1999954155|https://openalex.org/W2117539524|https://openalex.org/W4206723194|https://openalex.org/W2143612262|https://openalex.org/W2146989110|https://openalex.org/W3198350258|https://openalex.org/W2774918944|https://openalex.org/W2194775991|https://openalex.org/W3147600416|https://openalex.org/W2540093921|https://openalex.org/W1540603422|https://openalex.org/W1880262756|https://openalex.org/W4231510805|https://openalex.org/W2595840341|https://openalex.org/W2557283755|https://openalex.org/W2007163663|https://openalex.org/W1910776219|https://openalex.org/W2091432990|https://openalex.org/W2302928321|https://openalex.org/W2498805680|https://openalex.org/W1944672|https://openalex.org/W2606429533|https://openalex.org/W2097018403|https://openalex.org/W2953106684|https://openalex.org/W2558906580|https://openalex.org/W398859631|https://openalex.org/W2914746235|https://openalex.org/W2962826786|https://openalex.org/W4365800037|https://openalex.org/W2155541015|https://openalex.org/W1799366690|https://openalex.org/W2340590112|https://openalex.org/W4244955044|https://openalex.org/W2108598243|https://openalex.org/W2133564696|https://openalex.org/W2438635651|https://openalex.org/W2117130368|https://openalex.org/W1812420556|https://openalex.org/W2407072190|https://openalex.org/W1982025193|https://openalex.org/W2914331073|https://openalex.org/W2560763730|https://openalex.org/W2597851033|https://openalex.org/W2963037989|https://openalex.org/W4245031736|https://openalex.org/W2949888546|https://openalex.org/W2949667497|https://openalex.org/W4301045096|https://openalex.org/W1686810756|https://openalex.org/W2097117768|https://openalex.org/W2146241755,https://openalex.org/W2794103424|https://openalex.org/W1996530509|https://openalex.org/W3028317537|https://openalex.org/W2389515972|https://openalex.org/W4245435724|https://openalex.org/W2055301889|https://openalex.org/W4400979532|https://openalex.org/W2134020923|https://openalex.org/W1243811869|https://openalex.org/W2895082331,2025-11-06T03:46:38.306776,2025-10-10T00:00:00,https://openalex.org/W2769210209,https://doi.org/10.1073/pnas.1719367115,2769210209,https://pubmed.ncbi.nlm.nih.gov/29871948,doi:10.1073/pnas.1719367115,True,https://doi.org/10.1073/pnas.1719367115,https://www.pnas.org/content/pnas/115/25/E5716.full.pdf,https://openalex.org/S125754415,Proceedings of the National Academy of Sciences,0027-8424,0027-8424|1091-6490,False,False,True,https://openalex.org/P4310320052,National Academy of Sciences,https://openalex.org/P4310320052,National Academy of Sciences,journal,,,publishedVersion,True,True,Proceedings of the National Academy of Sciences,journal-article,True,bronze,https://www.pnas.org/content/pnas/115/25/E5716.full.pdf,False,0.99861692,True,True,94.0,100.0,115,25,E5716,E5725,https://openalex.org/T10627,Advanced Image and Video Retrieval Techniques,0.995199978351593,https://openalex.org/subfields/1707,Computer Vision and Pattern Recognition,https://openalex.org/fields/17,Computer Science,https://openalex.org/domains/3,Physical Sciences,doi:10.1073/pnas.1719367115,True,https://doi.org/10.1073/pnas.1719367115,https://www.pnas.org/content/pnas/115/25/E5716.full.pdf,https://openalex.org/S125754415,Proceedings of the National Academy of Sciences,0027-8424,0027-8424|1091-6490,False,False,True,https://openalex.org/P4310320052,National Academy of Sciences,https://openalex.org/P4310320052,National Academy of Sciences,journal,,,publishedVersion,True,True,Proceedings of the National Academy of Sciences,journal-article,True,True,,,,,,,,,,,,,"Significance Motion-sensor cameras in natural habitats offer the opportunity to inexpensively and unobtrusively gather vast amounts of data on animals in the wild. A key obstacle to harnessing their potential is the great cost of having humans analyze each image. Here, we demonstrate that a cutting-edge type of artificial intelligence called deep neural networks can automatically extract such invaluable information. For example, we show deep learning can automate animal identification for 99.3% of the 3.2 million-image Snapshot Serengeti dataset while performing at the same 96.6% accuracy of crowdsourced teams of human volunteers. Automatically, accurately, and inexpensively collecting such data could help catalyze the transformation of many fields of ecology, wildlife biology, zoology, conservation biology, and animal behavior into “big data” sciences.",first|middle|middle|middle|middle|middle|last,"{'id': 'https://openalex.org/I12834331', 'display_name': 'University of Wyoming', 'ror': 'https://ror.org/01485tq96', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I12834331']}|{'id': 'https://openalex.org/I82497590', 'display_name': 'Auburn University', 'ror': 'https://ror.org/02v80fc35', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I82497590']}|{'id': 'https://openalex.org/I136199984', 'display_name': 'Harvard University', 'ror': 'https://ror.org/03vek6s52', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I136199984']}|{'id': 'https://openalex.org/I40120149', 'display_name': 'University of Oxford', 'ror': 'https://ror.org/052gg0110', 'country_code': 'GB', 'type': 'education', 'lineage': ['https://openalex.org/I40120149']}|{'id': 'https://openalex.org/I130238516', 'display_name': 'University of Minnesota', 'ror': 'https://ror.org/017zqws13', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130238516']}|{'id': 'https://openalex.org/I130238516', 'display_name': 'University of Minnesota', 'ror': 'https://ror.org/017zqws13', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I130238516']}|{'id': 'https://openalex.org/I2946016260', 'display_name': 'Uber AI (United States)', 'ror': 'https://ror.org/05vm0ed18', 'country_code': 'US', 'type': 'company', 'lineage': ['https://openalex.org/I2946016260']}|{'id': 'https://openalex.org/I12834331', 'display_name': 'University of Wyoming', 'ror': 'https://ror.org/01485tq96', 'country_code': 'US', 'type': 'education', 'lineage': ['https://openalex.org/I12834331']}",US|US|US|GB|US|US|US,False|False|False|False|False|False|True,Mohammad Sadegh Norouzzadeh|Anh Nguyen|Margaret Kosmala|Alexandra Swanson|Meredith S. Palmer|Craig Packer|Jeff Clune,"Department of Computer Science, University of Wyoming, Laramie, WY 82071;|Department of Computer Science and Software Engineering, Auburn University, Auburn, AL 36849;|Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA 02138;|Department of Physics, University of Oxford, Oxford OX1 3RH, United Kingdom;|Department of Ecology, Evolution, and Behavior, University of Minnesota, St. Paul, MN 55108; and|Department of Ecology, Evolution, and Behavior, University of Minnesota, St. Paul, MN 55108; and|Department of Computer Science, University of Wyoming, Laramie, WY 82071;|Uber AI Labs, San Francisco, CA 94103","{'raw_affiliation_string': 'Department of Computer Science, University of Wyoming, Laramie, WY 82071;', 'institution_ids': ['https://openalex.org/I12834331']}|{'raw_affiliation_string': 'Department of Computer Science and Software Engineering, Auburn University, Auburn, AL 36849;', 'institution_ids': ['https://openalex.org/I82497590']}|{'raw_affiliation_string': 'Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, MA 02138;', 'institution_ids': ['https://openalex.org/I136199984']}|{'raw_affiliation_string': 'Department of Physics, University of Oxford, Oxford OX1 3RH, United Kingdom;', 'institution_ids': ['https://openalex.org/I40120149']}|{'raw_affiliation_string': 'Department of Ecology, Evolution, and Behavior, University of Minnesota, St. Paul, MN 55108; and', 'institution_ids': ['https://openalex.org/I130238516']}|{'raw_affiliation_string': 'Department of Ecology, Evolution, and Behavior, University of Minnesota, St. Paul, MN 55108; and', 'institution_ids': ['https://openalex.org/I130238516']}|{'raw_affiliation_string': 'Department of Computer Science, University of Wyoming, Laramie, WY 82071;', 'institution_ids': ['https://openalex.org/I12834331']}|{'raw_affiliation_string': 'Uber AI Labs, San Francisco, CA 94103', 'institution_ids': ['https://openalex.org/I2946016260']}",https://openalex.org/A5072020819|https://openalex.org/A5090435705|https://openalex.org/A5043603206|https://openalex.org/A5110593241|https://openalex.org/A5024463603|https://openalex.org/A5062699674|https://openalex.org/A5112191507,Mohammad Sadegh Norouzzadeh|Anh‐Tu Nguyen|Margaret Kosmala|Alexandra Swanson|Meredith S. Palmer|Craig Packer|Jeff Clune,https://orcid.org/0000-0002-2983-9374|https://orcid.org/0000-0002-9636-3927|https://orcid.org/0000-0002-1446-4856|None|https://orcid.org/0000-0002-1416-1732|https://orcid.org/0000-0002-3939-8162|None,https://openalex.org/T10627|https://openalex.org/T10331|https://openalex.org/T10199,Advanced Image and Video Retrieval Techniques|Video Surveillance and Tracking Methods|Wildlife Ecology and Conservation,0.995199978351593|0.9936000108718872|0.9912999868392944,https://openalex.org/subfields/1707|https://openalex.org/subfields/1707|https://openalex.org/subfields/2303,Computer Vision and Pattern Recognition|Computer Vision and Pattern Recognition|Ecology,https://openalex.org/fields/17|https://openalex.org/fields/17|https://openalex.org/fields/23,Computer Science|Computer Science|Environmental Science,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/snapshot|https://openalex.org/keywords/deep-learning|https://openalex.org/keywords/artificial-intelligence|https://openalex.org/keywords/computer-science|https://openalex.org/keywords/camera-trap|https://openalex.org/keywords/obstacle|https://openalex.org/keywords/animal-behavior|https://openalex.org/keywords/big-data|https://openalex.org/keywords/data-science|https://openalex.org/keywords/citizen-science|https://openalex.org/keywords/wildlife|https://openalex.org/keywords/computer-vision|https://openalex.org/keywords/transformation|https://openalex.org/keywords/image-processing|https://openalex.org/keywords/machine-learning|https://openalex.org/keywords/image|https://openalex.org/keywords/ecology|https://openalex.org/keywords/data-mining|https://openalex.org/keywords/geography|https://openalex.org/keywords/biology|https://openalex.org/keywords/zoology|https://openalex.org/keywords/archaeology|https://openalex.org/keywords/database,Snapshot (computer storage)|Deep learning|Artificial intelligence|Computer science|Camera trap|Obstacle|Animal behavior|Big data|Data science|Citizen science|Wildlife|Computer vision|Transformation (genetics)|Image processing|Machine learning|Image (mathematics)|Ecology|Data mining|Geography|Biology|Zoology|Archaeology|Database,0.8188345432281494|0.7373561859130859|0.7034589648246765|0.6892769932746887|0.6151372790336609|0.571212649345398|0.5276288390159607|0.5092519521713257|0.5040208697319031|0.49800634384155273|0.44492605328559875|0.43907031416893005|0.4185991883277893|0.41115012764930725|0.3718073070049286|0.24655941128730774|0.23389530181884766|0.17041927576065063|0.14313200116157532|0.11043599247932434|0.09392109513282776|0.09339150786399841|0.08254760503768921,https://openalex.org/C55282118|https://openalex.org/C108583219|https://openalex.org/C154945302|https://openalex.org/C41008148|https://openalex.org/C2779101711|https://openalex.org/C2776650193|https://openalex.org/C2988419192|https://openalex.org/C75684735|https://openalex.org/C2522767166|https://openalex.org/C197352329|https://openalex.org/C29376679|https://openalex.org/C31972630|https://openalex.org/C204241405|https://openalex.org/C9417928|https://openalex.org/C119857082|https://openalex.org/C115961682|https://openalex.org/C18903297|https://openalex.org/C124101348|https://openalex.org/C205649164|https://openalex.org/C86803240|https://openalex.org/C90856448|https://openalex.org/C166957645|https://openalex.org/C77088390|https://openalex.org/C104317684|https://openalex.org/C59822182|https://openalex.org/C55493867,https://www.wikidata.org/wiki/Q252683|https://www.wikidata.org/wiki/Q197536|https://www.wikidata.org/wiki/Q11660|https://www.wikidata.org/wiki/Q21198|https://www.wikidata.org/wiki/Q1723004|https://www.wikidata.org/wiki/Q264661|https://www.wikidata.org/wiki/Q7155|https://www.wikidata.org/wiki/Q858810|https://www.wikidata.org/wiki/Q2374463|https://www.wikidata.org/wiki/Q1093434|https://www.wikidata.org/wiki/Q241741|https://www.wikidata.org/wiki/Q844240|https://www.wikidata.org/wiki/Q461499|https://www.wikidata.org/wiki/Q1070689|https://www.wikidata.org/wiki/Q2539|https://www.wikidata.org/wiki/Q860623|https://www.wikidata.org/wiki/Q7150|https://www.wikidata.org/wiki/Q172491|https://www.wikidata.org/wiki/Q1071|https://www.wikidata.org/wiki/Q420|https://www.wikidata.org/wiki/Q431|https://www.wikidata.org/wiki/Q23498|https://www.wikidata.org/wiki/Q8513|https://www.wikidata.org/wiki/Q7187|https://www.wikidata.org/wiki/Q441|https://www.wikidata.org/wiki/Q7094,Snapshot (computer storage)|Deep learning|Artificial intelligence|Computer science|Camera trap|Obstacle|Animal behavior|Big data|Data science|Citizen science|Wildlife|Computer vision|Transformation (genetics)|Image processing|Machine learning|Image (mathematics)|Ecology|Data mining|Geography|Biology|Zoology|Archaeology|Database|Gene|Botany|Biochemistry,2|2|1|0|3|2|2|2|1|2|2|1|3|3|1|2|1|1|0|0|1|1|1|2|1|1,0.8188345432281494|0.7373561859130859|0.7034589648246765|0.6892769932746887|0.6151372790336609|0.571212649345398|0.5276288390159607|0.5092519521713257|0.5040208697319031|0.49800634384155273|0.44492605328559875|0.43907031416893005|0.4185991883277893|0.41115012764930725|0.3718073070049286|0.24655941128730774|0.23389530181884766|0.17041927576065063|0.14313200116157532|0.11043599247932434|0.09392109513282776|0.09339150786399841|0.08254760503768921|0.0|0.0|0.0,D000465|D000818|D000835|D001185|D001522|D004463|D017753|D006801|D000069550|D016571|D000465|D000818|D000835|D001185|D001522|D004463|D017753|D006801|D000069550|D016571,"Algorithms|Animals|Animals, Wild|Artificial Intelligence|Behavior, Animal|Ecology|Ecosystem|Humans|Machine Learning|Neural Networks, Computer|Algorithms|Animals|Animals, Wild|Artificial Intelligence|Behavior, Animal|Ecology|Ecosystem|Humans|Machine Learning|Neural Networks, Computer",None|None|Q000502|None|Q000502|Q000379|None|None|None|None|None|None|Q000502|None|Q000502|Q000379|None|None|None|None,None|None|physiology|None|physiology|methods|None|None|None|None|None|None|physiology|None|physiology|methods|None|None|None|None,False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False,doi:10.1073/pnas.1719367115|pmid:29871948|pmh:oai:dash.harvard.edu:1/37298550|pmh:oai:pubmedcentral.nih.gov:6016780|pmh:oai:europepmc.org:4968394,True|False|True|True|False,https://doi.org/10.1073/pnas.1719367115|https://pubmed.ncbi.nlm.nih.gov/29871948|http://nrs.harvard.edu/urn-3:HUL.InstRepos:37298550|https://www.ncbi.nlm.nih.gov/pmc/articles/6016780|http://europepmc.org/pmc/articles/PMC6016780,https://www.pnas.org/content/pnas/115/25/E5716.full.pdf|None|None|None|None,None|None|cc-by|None|None,None|None|https://openalex.org/licenses/cc-by|None|None,publishedVersion|publishedVersion|submittedVersion|submittedVersion|submittedVersion,True|True|False|False|False,True|True|False|False|False,Proceedings of the National Academy of Sciences|Proceedings of the National Academy of Sciences of the United States of America||Proc Natl Acad Sci U S A|,journal-article|None|Journal Article|Text|Text,https://openalex.org/S125754415|https://openalex.org/S4306525036|https://openalex.org/S4306401540|https://openalex.org/S2764455111|https://openalex.org/S4306400806,Proceedings of the National Academy of Sciences|PubMed|Digital Access to Scholarship at Harvard (DASH) (Harvard University)|PubMed Central|Europe PMC (PubMed Central),0027-8424|None|None|None|None,0027-8424|1091-6490|None|None|None|None,False|False|False|False|False,False|False|False|False|False,True|False|False|False|False,https://openalex.org/P4310320052|https://openalex.org/I1299303238|https://openalex.org/I136199984|https://openalex.org/I1299303238|https://openalex.org/I1303153112,National Academy of Sciences|National Institutes of Health|Harvard University|National Institutes of Health|European Bioinformatics Institute,https://openalex.org/P4310320052|https://openalex.org/I1299303238|https://openalex.org/I136199984|https://openalex.org/I1299303238|https://openalex.org/I1303153112,National Academy of Sciences||||,journal|repository|repository|repository|repository,nan|nan|nan|nan|nan,https://metadata.un.org/sdg/15,Life in Land,0.4300000071525574,https://openalex.org/F4320306076,National Science Foundation,1453549,https://openalex.org/G7199966382,None,1453549,https://openalex.org/F4320306076,National Science Foundation,https://openalex.org/F4320306076,National Science Foundation,https://ror.org/021nxhr62,2025|2024|2023|2022|2021|2020|2019|2018|2017,134|157|182|158|181|141|87|30|2
